,idx,freq,sequence,sentence,api,len,cat,pat
556,5,88,"['desired', 'returned', 'tensor']",the desired device of returned tensor.,torch.rand_like.yaml,3,dtype,the desired <dtype> of
582,6,86,"['default', 'none']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.hann_window.yaml,2,not useful,
557,5,88,"['desired', 'returned', 'tensor']",the desired data type of returned Tensor.,torch.rand_like.yaml,3,dtype,the desired <dtype> of
584,6,86,"['default', 'none']",Default: None,torch.nn.functional.conv_transpose3d.yaml,2,not useful,
585,6,86,"['default', 'none']","Default: if `None`, defaults to the device of `input`.",torch.zeros_like.yaml,2,not useful,
586,6,86,"['default', 'none']","Default: if `None`, defaults to the dtype of `input`.",torch.zeros_like.yaml,2,not useful,
587,6,86,"['default', 'none']","Default: if `None`, defaults to the layout of `input`.",torch.zeros_like.yaml,2,not useful,
964,12,51,"['none', 'default']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.arange.yaml,2,not useful,
589,6,86,"['default', 'none']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.rand.yaml,2,not useful,
590,6,86,"['default', 'none']",Default: None,torch.nn.functional.conv_transpose1d.yaml,2,not useful,
591,6,86,"['default', 'none']",Default: None,torch.nn.functional.avg_pool2d.yaml,2,not useful,
558,5,88,"['desired', 'returned', 'tensor']",the desired layout of returned tensor.,torch.rand_like.yaml,3,dtype,the desired <dtype> of
593,6,86,"['default', 'none']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.eye.yaml,2,not useful,
594,6,86,"['default', 'none']","Default: if `None`, defaults to the device of `input`.",torch.randn_like.yaml,2,not useful,
595,6,86,"['default', 'none']","Default: if `None`, defaults to the dtype of `input`.",torch.randn_like.yaml,2,not useful,
596,6,86,"['default', 'none']","Default: if `None`, defaults to the layout of `input`.",torch.randn_like.yaml,2,not useful,
597,6,86,"['default', 'none']",Default: None,torch.hub.download_url_to_file.yaml,2,not useful,
598,6,86,"['default', 'none']",Default: `None`,torch.nn.functional.conv1d.yaml,2,not useful,
599,6,86,"['default', 'none']",Default: None.,torch.nn.functional.log_softmax.yaml,2,not useful,
600,6,86,"['default', 'none']",Default: None,torch.nn.functional.conv3d.yaml,2,not useful,
601,6,86,"['default', 'none']",Default: `None`,torch.lu.yaml,2,not useful,
560,5,88,"['desired', 'returned', 'tensor']",the desired device of returned tensor.,torch.full.yaml,3,dtype,the desired <dtype> of
603,6,86,"['default', 'none']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.ones.yaml,2,not useful,
561,5,88,"['desired', 'returned', 'tensor']",the desired data type of returned tensor.,torch.full.yaml,3,dtype,the desired <dtype> of
605,6,86,"['default', 'none']",Default: None.,torch.cumprod.yaml,2,not useful,
1411,23,35,"['default', 'none', 'default']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.arange.yaml,3,not useful,
607,6,86,"['default', 'none']","Default: if `None`, `torch.long`.",torch.triu_indices.yaml,2,not useful,
608,6,86,"['default', 'none']",Default: `None` (treated as equal to `floor(n_fft / 4)`),torch.stft.yaml,2,not useful,
609,6,86,"['default', 'none']",Default: `None` (treated as equal to `n_fft`),torch.stft.yaml,2,not useful,
610,6,86,"['default', 'none']",Default: `None` (treated as window of all 1 s),torch.stft.yaml,2,not useful,
1446,24,35,"['default', 'uses']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.arange.yaml,2,not useful,
612,6,86,"['default', 'none']","Default: if `None`, `torch.long`.",torch.tril_indices.yaml,2,not useful,
1481,25,35,"['default', 'see']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.arange.yaml,2,not useful,
614,6,86,"['default', 'none']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.linspace.yaml,2,not useful,
615,6,86,"['default', 'none']",Default: None.,torch.autograd.grad.yaml,2,not useful,
1516,26,35,"['device', 'default']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.arange.yaml,2,not useful,
617,6,86,"['default', 'none']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.hamming_window.yaml,2,not useful,
618,6,86,"['default', 'none']",Default: None.,torch.prod.yaml,2,not useful,
619,6,86,"['default', 'none']",Default: None.,torch.norm.yaml,2,not useful,
620,6,86,"['default', 'none']","Returns the default `Stream` for the current device, given by `current_device()`, if `device` is `None` (default).",torch.cuda.default_stream.yaml,2,not useful,
621,6,86,"['default', 'none']",default: `None`,torch.unique.yaml,2,not useful,
1551,27,34,"['default', 'none', 'uses', 'default', 'see', 'torch.set_default_tensor_type']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.arange.yaml,6,not useful,
623,6,86,"['default', 'none']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.blackman_window.yaml,2,not useful,
1585,28,33,"['current', 'device', 'default']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.arange.yaml,3,not useful,
625,6,86,"['default', 'none']","Default: if `None`, infers data type from `data`.",torch.as_tensor.yaml,2,not useful,
1649,30,30,"['default', 'device']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.arange.yaml,2,not useful,
627,6,86,"['default', 'none']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.bartlett_window.yaml,2,not useful,
562,5,88,"['desired', 'returned', 'tensor']",the desired layout of returned Tensor.,torch.full.yaml,3,dtype,the desired <dtype> of
629,6,86,"['default', 'none']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.logspace.yaml,2,not useful,
630,6,86,"['default', 'none']",Default: None.,torch.nn.functional.softmin.yaml,2,not useful,
583,6,86,"['default', 'none']","List of appropriately-sized tensors to use for gathered data (default is None, must be specified on the destination rank)",torch.distributed.gather.yaml,2,not useful,
632,6,86,"['default', 'none']","Default: if `None`, infers data type from `data`.",torch.tensor.yaml,2,not useful,
650,7,75,"['default', 'SOME_VALUE']","Can be a single number or a tuple (padT, padH, padW), Default: 0",torch.nn.functional.avg_pool3d.yaml,2,not useful,
634,6,86,"['default', 'none']","Default: if None, infers data type from `values`.",torch.sparse_coo_tensor.yaml,2,not useful,
635,6,86,"['default', 'none']",default: `None`,torch.unique_consecutive.yaml,2,not useful,
636,6,86,"['default', 'none']","List of tensors to scatter (default is None, must be specified on the source rank)",torch.distributed.scatter.yaml,2,not useful,
637,6,86,"['default', 'none']",Default: None.,torch.cumsum.yaml,2,not useful,
693,7,75,"['default', 'SOME_VALUE']",Number of array items in summary at beginning and end of each dimension (default = 3).,torch.set_printoptions.yaml,2,not useful,
639,6,86,"['default', 'none']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.zeros.yaml,2,not useful,
640,6,86,"['default', 'none']",Default: None.,torch.nn.functional.softmax.yaml,2,not useful,
694,7,75,"['default', 'SOME_VALUE']",The number of characters per line for the purpose of inserting line breaks (default = 80).,torch.set_printoptions.yaml,2,not useful,
642,6,86,"['default', 'none']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.randn.yaml,2,not useful,
643,6,86,"['default', 'none']",Default: `None`,torch.matrix_rank.yaml,2,not useful,
644,6,86,"['default', 'none']","Default: if `None`, defaults to the device of `input`.",torch.rand_like.yaml,2,not useful,
645,6,86,"['default', 'none']","Default: if `None`, defaults to the dtype of `input`.",torch.rand_like.yaml,2,not useful,
646,6,86,"['default', 'none']","Default: if `None`, defaults to the layout of `input`.",torch.rand_like.yaml,2,not useful,
695,7,75,"['default', 'SOME_VALUE']",Number of digits of precision for floating point output (default = 4).,torch.set_printoptions.yaml,2,not useful,
648,6,86,"['default', 'none']","Default: if `None`, uses a global default (see `torch.set_default_tensor_type()`).",torch.full.yaml,2,not useful,
649,7,75,"['default', 'SOME_VALUE']",Default: 0.,torch.nn.utils.rnn.pad_sequence.yaml,2,not useful,
696,7,75,"['default', 'SOME_VALUE']",Total number of array elements which trigger summarization rather than full repr (default = 1000).,torch.set_printoptions.yaml,2,not useful,
651,7,75,"['default', 'SOME_VALUE']",Default: `0`.,torch.arange.yaml,2,not useful,
652,7,75,"['default', 'SOME_VALUE']",Default: `1`.,torch.arange.yaml,2,not useful,
653,7,75,"['default', 'SOME_VALUE']",Default: 0,torch.nn.quantized.functional.avg_pool2d.yaml,2,not useful,
654,7,75,"['default', 'SOME_VALUE']",Default: 1,torch.nn.functional.conv_transpose2d.yaml,2,not useful,
655,7,75,"['default', 'SOME_VALUE']",Default: 1,torch.nn.functional.conv_transpose2d.yaml,2,not useful,
656,7,75,"['default', 'SOME_VALUE']",Default: 0,torch.nn.functional.conv_transpose2d.yaml,2,not useful,
657,7,75,"['default', 'SOME_VALUE']",Default: 0,torch.nn.functional.conv_transpose2d.yaml,2,not useful,
658,7,75,"['default', 'SOME_VALUE']",Default: 1,torch.nn.functional.conv_transpose2d.yaml,2,not useful,
659,7,75,"['default', 'SOME_VALUE']",Default: 0,torch.nn.functional.avg_pool1d.yaml,2,not useful,
660,7,75,"['default', 'SOME_VALUE']",Default 0 .,torch.nn.functional.ctc_loss.yaml,2,not useful,
661,7,75,"['default', 'SOME_VALUE']",Default: 1,torch.nn.functional.conv2d.yaml,2,not useful,
662,7,75,"['default', 'SOME_VALUE']",Default: 1,torch.nn.functional.conv2d.yaml,2,not useful,
663,7,75,"['default', 'SOME_VALUE']",Default: 0,torch.nn.functional.conv2d.yaml,2,not useful,
664,7,75,"['default', 'SOME_VALUE']",Default: 1,torch.nn.functional.conv2d.yaml,2,not useful,
665,7,75,"['default', 'SOME_VALUE']",Default: 1,torch.nn.functional.normalize.yaml,2,not useful,
666,7,75,"['default', 'SOME_VALUE']",Default: 2,torch.nn.functional.normalize.yaml,2,not useful,
697,7,75,"['default', 'SOME_VALUE']",number of groups in the conv layer (default: 1),torch.nn.init.dirac_.yaml,2,not useful,
668,7,75,"['default', 'SOME_VALUE']",Default: 1,torch.nn.functional.cosine_similarity.yaml,2,not useful,
669,7,75,"['default', 'SOME_VALUE']",Default `2`.,torch.nn.functional.embedding.yaml,2,not useful,
670,7,75,"['default', 'SOME_VALUE']",Destination rank (default is 0),torch.distributed.gather.yaml,2,not useful,
671,7,75,"['default', 'SOME_VALUE']",(default: device_ids[0]),torch.nn.parallel.data_parallel.yaml,2,not useful,
672,7,75,"['default', 'SOME_VALUE']",Default: 1,torch.nn.functional.conv_transpose3d.yaml,2,not useful,
673,7,75,"['default', 'SOME_VALUE']",Default: 1,torch.nn.functional.conv_transpose3d.yaml,2,not useful,
674,7,75,"['default', 'SOME_VALUE']",Default: 0,torch.nn.functional.conv_transpose3d.yaml,2,not useful,
675,7,75,"['default', 'SOME_VALUE']",Default: 0,torch.nn.functional.conv_transpose3d.yaml,2,not useful,
676,7,75,"['default', 'SOME_VALUE']",Default: 1,torch.nn.functional.conv_transpose3d.yaml,2,not useful,
677,7,75,"['default', 'SOME_VALUE']",Default: 1,torch.nn.functional.conv_transpose1d.yaml,2,not useful,
678,7,75,"['default', 'SOME_VALUE']",Default: 1,torch.nn.functional.conv_transpose1d.yaml,2,not useful,
679,7,75,"['default', 'SOME_VALUE']",Default: 0,torch.nn.functional.conv_transpose1d.yaml,2,not useful,
680,7,75,"['default', 'SOME_VALUE']",Default: 0,torch.nn.functional.conv_transpose1d.yaml,2,not useful,
681,7,75,"['default', 'SOME_VALUE']",Default: 1,torch.nn.functional.conv_transpose1d.yaml,2,not useful,
682,7,75,"['default', 'SOME_VALUE']",Default: 0,torch.nn.functional.avg_pool2d.yaml,2,not useful,
83,2,200,"['input', 'tensor']",Default is feps ** 0.5 where feps is smallest non-zero floating-point number of the given input tensor A data type.,torch.lobpcg.yaml,2,not useful,
684,7,75,"['default', 'SOME_VALUE']",Default: 1,torch.nn.functional.conv1d.yaml,2,not useful,
685,7,75,"['default', 'SOME_VALUE']",Default: 1,torch.nn.functional.conv1d.yaml,2,not useful,
686,7,75,"['default', 'SOME_VALUE']",Default: 0,torch.nn.functional.conv1d.yaml,2,not useful,
687,7,75,"['default', 'SOME_VALUE']",Default: 1,torch.nn.functional.conv1d.yaml,2,not useful,
688,7,75,"['default', 'SOME_VALUE']",Default value equals 30 minutes.,torch.distributed.init_process_group.yaml,2,can't handle,
689,7,75,"['default', 'SOME_VALUE']",Default: 1,torch.nn.functional.conv3d.yaml,2,not useful,
690,7,75,"['default', 'SOME_VALUE']",Default: 1,torch.nn.functional.conv3d.yaml,2,not useful,
691,7,75,"['default', 'SOME_VALUE']",Default: 0,torch.nn.functional.conv3d.yaml,2,not useful,
692,7,75,"['default', 'SOME_VALUE']",Default: 1,torch.nn.functional.conv3d.yaml,2,not useful,
712,7,75,"['default', 'SOME_VALUE']",Source rank (default is 0),torch.distributed.scatter.yaml,2,not useful,(sorce|destination) (tenosr)* rank
667,7,75,"['default', 'SOME_VALUE']","dimension corresponding to number of outputs, the default is `0`, except for modules that are instances of ConvTranspose{1,2,3}d, when it is `1`",torch.nn.utils.spectral_norm.yaml,2,not useful,
728,8,65,"['device', 'tensor']","Default: if `None`, uses the current device for the default tensor type (see `torch.set_default_tensor_type()`).",torch.arange.yaml,2,dtype,defaults to the <dtype> of
724,8,65,"['device', 'tensor']",the desired device of returned tensor.,torch.empty_strided.yaml,2,dtype,the desired <dtype> of
727,8,65,"['device', 'tensor']",the desired device of returned tensor.,torch.arange.yaml,2,dtype,the desired <dtype> of
