API,Arg,Descp,Normalized_descp,dtype,tensor_t,structure,shape,ndim,range,enum
tf.sparse.cross_hashed,hash_key,"Integer hash_key that will be used by the `FingerprintCat64`function. If not given, will use a default key.",If not given will use a default key,,,,,,,
tf.required_space_to_batch_paddings,base_paddings,"Optional int32 Tensor of shape [N, 2].  Specifies the minimum amount of padding to use.  All elements must be >= 0.  If not specified, defaults to 0.",If not specified defaults to CONSTANT_NUM,,,,,,,
tf.ragged.range,dtype,"The type of the elements of the resulting tensor.  If not specified, then a value is chosen based on the other args.",If not specified then a value is chosen based on the other args,,,,,,,
tf.keras.backend.ctc_decode,beam_width,if `greedy` is `false`: a beam search decoder will be used with a beam of this width.,if PARAM is CONSTANT_BOOL a beam search decoder will be used with a beam of this width,,,,,,,
tf.data.experimental.make_csv_dataset,label_name,"A optional string corresponding to the label column. If provided, the data for this column is returned as a separate `Tensor` from the features dictionary, so that the dataset complies with the format expected by a `tf.Estimator.train` or `tf.Estimator.evaluate` input function.",If provided the data for this column is returned as a separate D_STRUCTURE from the features D_STRUCTURE so that the dataset complies with the format expected by a tf Estimator train QSTR tf Estimator evaluate input function,,,,,,,
tf.math.reduce_euclidean_norm,axis,"The dimensions to reduce. If `None` (the default), reduces all dimensions. Must be in the range `[-rank(input_tensor), rank(input_tensor))`.",If QSTR BSTR reduces all dimensions,,,,,,,
tf.image.sample_distorted_bounding_box,seed,"An optional `int`. Defaults to `0`. If `seed` is set to non-zero, the random number generator is seeded by the given `seed`.  Otherwise, it is seeded by a random seed.",If QSTR is set to non zero the random number generator is seeded by the given QSTR,,,,,,,
tf.debugging.experimental.enable_dump_debug_info,circular_buffer_size,"Size of the circular buffers for execution events. These circular buffers are designed to reduce the overhead of debugging dumping. They hold the most recent debug events concerning eager execution of ops and `tf.function`s and traces of tensor values computed inside`tf.function`s. They are written to the file system only when the proper flushing method is called (see description of return values below). Expected to be an integer. If <= 0, the circular-buffer behavior will be disabled, i.e., the execution debug events will be written to the file writers in the same way as non-execution events such as op creations and source-file snapshots.",If REXPR the circular buffer behavior will be disabled i e the execution debug events will be written to the file writers in the same way as non execution events such as op creations and source file snapshots,,,,,,,
tf.nn.fractional_avg_pool,seed,"An optional `int`.  Defaults to `0`.  If set to be non-zero, the random number generator is seeded by the given seed.  Otherwise it is seeded by a random seed.",If set to be non zero the random number generator is seeded by the given seed,,,,,,,
tf.nn.conv1d_transpose,dilations,"An int or list of `ints` that has length `1` or `3` which defaults to 1. The dilation factor for each dimension of input. If set to k > 1, there will be k-1 skipped cells between each filter element on that dimension. Dilations in the batch and depth dimensions must be 1.",If set to k REXPR there will be k CONSTANT_NUM skipped cells between each filter element on that dimension,,,,,,,
tf.nn.depthwise_conv2d_backprop_input,dilations,"An optional list of `ints`. Defaults to `[1, 1, 1, 1]`. 1-D tensor of length 4.  The dilation factor for each dimension of`input`. If set to k > 1, there will be k-1 skipped cells between each filter element on that dimension. The dimension order is determined by the value of`data_format`, see above for details. Dilations in the batch and depth dimensions must be 1.",If set to k REXPR there will be k CONSTANT_NUM skipped cells between each PARAM element on that dimension,,,,,,,
tf.sets.intersection,b,"`Tensor` or `SparseTensor` of the same type as `a`. If sparse, indices must be sorted in row-major order.",If sparse indices must be sorted in row major order,,,,,,,
tf.sets.difference,b,"`Tensor` or `SparseTensor` of the same type as `a`. If sparse, indices must be sorted in row-major order.",If sparse indices must be sorted in row major order,,,,,,,
tf.estimator.add_metrics,metric_fn,"A function which should obey the following signature: Args: can only have following four arguments in any order:predictions: Predictions `Tensor` or dict of `Tensor` created by given`estimator`.features: Input `dict` of `Tensor` objects created by `input_fn` which is given to `estimator.evaluate` as an argument.labels:  Labels `Tensor` or dict of `Tensor` created by `input_fn`which is given to `estimator.evaluate` as an argument.config: config attribute of the `estimator`.Returns: Dict of metric results keyed by name. Final metrics are a union of this and `estimator's` existing metrics. If there is a name conflict between this and `estimator`s existing metrics, this will override the existing one. The values of the dict are the results of calling a metric function, namely a `(metric_tensor, update_op)` tuple. ",If there is a name conflict between this and PARAMs existing metrics this will override the existing one,,,,,,,
tf.keras.preprocessing.sequence.skipgrams,sequence,"A word sequence (sentence), encoded as a list     of word indices (integers). If using a `sampling_table`,     word indices are expected to match the rank     of the words in a reference dataset (e.g. 10 would encode     the 10-th most frequently occurring token).     Note that index 0 is expected to be a non-word and will be skipped.",If using a PARAM word indices are expected to match the rank of the words in a reference dataset e g,,,,,,,
tf.keras.layers.Conv3D,activation,"Activation function to use. If you don't specify anything, no activation is applied (ie. ""linear"" activation: `a(x) = x`).",If you don t specify anything no activation is applied ie,,,,,,,
tf.keras.layers.DenseFeatures,feature_columns,"An iterable containing the FeatureColumns to use as inputs to your model. All items should be instances of classes derived from `DenseColumn` such as `numeric_column`, `embedding_column`,`bucketized_column`, `indicator_column`. If you have categorical features, you can wrap them with an `embedding_column` or`indicator_column`.",If you have categorical features you can wrap them with an QSTR,,,,,,,
tf.keras.layers.Conv3DTranspose,data_format,"A string, one of `channels_last` (default) or `channels_first`. The ordering of the dimensions in the inputs.`channels_last` corresponds to inputs with shape`(batch, depth, height, width, channels)` while `channels_first`corresponds to inputs with shape`(batch, channels, depth, height, width)`. It defaults to the `image_data_format` value found in your Keras config file at `~/.keras/keras.json`. If you never set it, then it will be ""channels_last"".",If you never set it then it will be QSTR,,,,,,,
tf.keras.layers.AveragePooling3D,data_format,"A string, one of `channels_last` (default) or `channels_first`. The ordering of the dimensions in the inputs.`channels_last` corresponds to inputs with shape`(batch, spatial_dim1, spatial_dim2, spatial_dim3, channels)`while `channels_first` corresponds to inputs with shape`(batch, channels, spatial_dim1, spatial_dim2, spatial_dim3)`. It defaults to the `image_data_format` value found in your Keras config file at `~/.keras/keras.json`. If you never set it, then it will be ""channels_last"".",If you never set it then it will be QSTR,,,,,,,
tf.keras.layers.LocallyConnected1D,implementation,"implementation mode, either `1`, `2`, or `3`.`1` loops over input spatial locations to perform the forward pass. It is memory-efficient but performs a lot of (small) ops.`2` stores layer weights in a dense but sparsely-populated 2D matrix and implements the forward pass as a single matrix-multiply. It uses a lot of RAM but performs few (large) ops.`3` stores layer weights in a sparse tensor and implements the forward pass as a single sparse matrix-multiply.How to choose:`1`: large, dense models,`2`: small models,`3`: large, sparse models,where ""large"" stands for large input/output activations (i.e. many `filters`, `input_filters`, large `input_size`,`output_size`), and ""sparse"" stands for few connections between inputs and outputs, i.e. small ratio`filters * input_filters * kernel_size / (input_size * strides)`, where inputs to and outputs of the layer are assumed to have shapes`(input_size, input_filters)`, `(output_size, filters)`respectively.It is recommended to benchmark each in the setting of interest to pick the most efficient one (in terms of speed and memory usage). Correct choice of implementation can lead to dramatic speed improvements (e.g. 50X), potentially at the expense of RAM.Also, only `padding=""valid""` is supported by `implementation=1`.",implementation mode either CONSTANT_NUM CONSTANT_NUM loops over input spatial locations to perform the forward pass,,,,,,,CONSTANT_NUM
tf.keras.layers.RNN,cell,"A RNN cell instance or a list of RNN cell instances. A RNN cell is a class that has: A `call(input_at_t, states_at_t)` method, returning`(output_at_t, states_at_t_plus_1)`. The call method of the cell can also take the optional argument `constants`, see section ""Note on passing external constants"" below.A `state_size` attribute. This can be a single integer (single state) in which case it is the size of the recurrent state. This can also be a list/tuple of integers (one size per state). The `state_size` can also be TensorShape or tuple/list of TensorShape, to represent high dimension state.A `output_size` attribute. This can be a single integer or a TensorShape, which represent the shape of the output. For backward compatible reason, if this attribute is not available for the cell, the value will be inferred by the first element of the`state_size`.A `get_initial_state(inputs=None, batch_size=None, dtype=None)`method that creates a tensor meant to be fed to `call()` as the initial state, if the user didn't specify any initial state via other means. The returned initial state should have a shape of [batch_size, cell.state_size]. The cell might choose to create a tensor full of zeros, or full of other values based on the cell's implementation.`inputs` is the input tensor to the RNN layer, which should contain the batch size as its shape[0], and also dtype. Note that the shape[0] might be `None` during the graph construction. Either the `inputs` or the pair of `batch_size` and `dtype` are provided.`batch_size` is a scalar tensor that represents the batch size of the inputs. `dtype` is `tf.DType` that represents the dtype of the inputs. For backward compatible reason, if this method is not implemented by the cell, the RNN layer will create a zero filled tensor with the size of [batch_size, cell.state_size]. In the case that `cell` is a list of RNN cell instances, the cells will be stacked on top of each other in the RNN, resulting in an efficient stacked RNN. ",In the case that QSTR is a D_STRUCTURE of RNN cell instances the cells will be stacked on top of each other in the RNN resulting in an efficient stacked RNN,,,,,,,
tf.keras.layers.Conv3D,bias_initializer,Initializer for the bias vector.,Initializer for the bias D_STRUCTURE,,,,,,,
tf.keras.layers.LSTMCell,bias_initializer,Initializer for the bias vector. Default: `zeros`.,Initializer for the bias D_STRUCTURE,,,,,,,
tf.keras.layers.Dense,kernel_initializer,Initializer for the `kernel` weights matrix.,Initializer for the QSTR weights matrix,,,,,,,
tf.keras.layers.LSTMCell,kernel_initializer,"Initializer for the `kernel` weights matrix, used for the linear transformation of the inputs. Default: `glorot_uniform`.",Initializer for the QSTR weights matrix used for the linear transformation of the inputs,,,,,,,
tf.keras.layers.LSTM,kernel_initializer,"Initializer for the `kernel` weights matrix, used for the linear transformation of the inputs. Default: `glorot_uniform`.",Initializer for the QSTR weights matrix used for the linear transformation of the inputs,,,,,,,
tf.keras.layers.SimpleRNN,recurrent_initializer,"Initializer for the `recurrent_kernel`weights matrix, used for the linear transformation of the recurrent state. Default: `orthogonal`.",Initializer for the QSTR weights matrix used for the linear transformation of the recurrent state,,,,,,,
